nomor_induk_kependudukan,nomor_kartu_keluarga,nama,tanggal_lahir,usia,jenis_kelamin,status_hubungan_keluarga,status_kawin,gaji_bulanan,gaji,desil_nasional,desil,provinsi,kabupaten_kota,kecamatan,kelurahan_desa,alamat,status_bantuan,pbi_nasional,pbi_pemda,partisipasi_sekolah,jenjang_tertinggi_yang_diduduki,ijazah_tertinggi_yang_dimiliki,status_bekerja,lapangan_usaha_dari_pekerjaan_utama,status_dalam_pekerjaan_utama,id_pelanggan_pln,daya_terpasang,status_kepemilikan_rumah,jenis_lantai_terluas,jenis_dinding_terluas,jenis_atap_terluas,sumber_air_minum_utama,sumber_penerangan_utama,bahan_bakar_utama_memasak,fasilitas_bab,jenis_kloset,pembuangan_akhir_tinja,kepemilikan_aset,aset_bergerak_sepeda_motor,aset_bergerak_mobil,aset_bergerak_tv_datar,aset_bergerak_smartphone,aset_bergerak_lemari_es,kondisi_gizi,penglihatan,pendengaran,berjalan_atau_naik_tangga
3201011570000436,3201012010180146,Yuni Kurniawan,2003-08-18,23,Perempuan,Kepala Keluarga,Belum Kawin,4299707.0,4299707.0,7,7,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 436,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000146,2200 VA,Milik Sendiri,Semen,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012789000437,3201012010180146,Teuku Suryani,1990-06-21,36,Laki-laki,Istri,Kawin/Nikah,2873071.0,2873071.0,6,6,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 437,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000146,450 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011689000438,3201012010180146,Budi Nurbaya,1972-09-07,54,Laki-laki,Anak,Belum Kawin,2869399.0,2869399.0,10,10,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 438,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000146,450 VA,Kontrak/Sewa,Keramik,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012094000439,3201012010180147,Yuni Hidayat,1968-12-22,58,Perempuan,Kepala Keluarga,Kawin/Nikah,2302110.0,2302110.0,9,9,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 439,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Konstruksi,Berusaha sendiri,532100000147,2200 VA,Bebas Sewa,Keramik,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011292000440,3201012010180147,Rina Wibowo,2003-11-05,23,Perempuan,Istri,Belum Kawin,9531044.0,9531044.0,8,8,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 440,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000147,2200 VA,Milik Sendiri,Semen,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012890000441,3201012010180147,Nur Pratama,1960-03-25,66,Perempuan,Anak,Belum Kawin,2524578.0,2524578.0,8,8,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 441,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Buruh/Karyawan/Pegawai,532100000147,1300 VA,Bebas Sewa,Ubin/Teraso,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012578000442,3201012010180148,Ahmad Nyak Dien,1967-10-16,59,Laki-laki,Kepala Keluarga,Kawin/Nikah,13863321.0,13863321.0,10,10,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 442,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000148,1300 VA,Kontrak/Sewa,Keramik,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011189000443,3201012010180148,Siti Kusuma,2004-09-01,22,Perempuan,Istri,Belum Kawin,3320825.0,3320825.0,10,10,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 443,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000148,2200 VA,Bebas Sewa,Keramik,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011372000444,3201012010180148,Anisa Pratama,1985-07-07,41,Perempuan,Anak,Belum Kawin,5740826.0,5740826.0,10,10,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 444,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000148,1300 VA,Kontrak/Sewa,Keramik,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012271000445,3201012010180149,Bambang Kurniawan,1990-04-02,36,Laki-laki,Kepala Keluarga,Kawin/Nikah,8747713.0,8747713.0,3,3,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 445,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000149,2200 VA,Milik Sendiri,Ubin/Teraso,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011172000446,3201012010180149,Irfan Putri,1979-03-07,47,Laki-laki,Istri,Kawin/Nikah,3978918.0,3978918.0,7,7,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 446,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000149,900 VA,Milik Sendiri,Semen,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012070000447,3201012010180149,Wawan Suryani,1969-08-28,57,Laki-laki,Anak,Belum Kawin,2531777.0,2531777.0,8,8,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 447,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Konstruksi,Buruh/Karyawan/Pegawai,532100000149,450 VA,Milik Sendiri,Semen,Tembok,Seng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011681000448,3201012010180150,Rahmat Wibowo,2003-10-01,23,Laki-laki,Kepala Keluarga,Belum Kawin,5335822.0,5335822.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 448,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Berusaha sendiri,532100000150,2200 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011584000449,3201012010180150,Irfan Hidayat,1971-09-20,55,Laki-laki,Istri,Kawin/Nikah,8856394.0,8856394.0,7,7,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 449,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000150,450 VA,Bebas Sewa,Keramik,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011390000450,3201012010180150,Ahmad Rahmawati,2002-05-28,24,Laki-laki,Anak,Belum Kawin,17016943.0,17016943.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 450,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Industri pengolahan,Buruh/Karyawan/Pegawai,532100000150,1300 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Genteng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011879000451,3201012010180151,Irfan Kusuma,1960-07-02,66,Laki-laki,Kepala Keluarga,Kawin/Nikah,6486605.0,6486605.0,9,9,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 451,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000151,2200 VA,Milik Sendiri,Semen,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012883000452,3201012010180151,Wawan Wijaya,1971-07-11,55,Laki-laki,Istri,Kawin/Nikah,2742404.0,2742404.0,3,3,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 452,Bukan Penerima Bantuan,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Administrasi pemerintahan,Pekerja bebas,532100000151,2200 VA,Bebas Sewa,Ubin/Teraso,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012874000453,3201012010180151,Budi Umar,1996-07-01,30,Laki-laki,Anak,Belum Kawin,4051490.0,4051490.0,4,4,Bali,Kota Denpasar,Denpasar Selatan,Sidakarya,Jl. Raya Puputan No. 453,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000151,2200 VA,Kontrak/Sewa,Semen,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012897000454,3201012010180152,Dewi Pratama,1989-10-04,37,Perempuan,Kepala Keluarga,Kawin/Nikah,3397450.0,3397450.0,2,2,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 454,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Jasa keuangan & asuransi,Buruh/Karyawan/Pegawai,532100000152,2200 VA,Milik Sendiri,Ubin/Teraso,Tembok,Seng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012382000455,3201012010180152,Cut Suryani,1970-03-10,56,Perempuan,Istri,Kawin/Nikah,5463825.0,5463825.0,6,6,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 455,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000152,1300 VA,Milik Sendiri,Keramik,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012173000456,3201012010180152,Rahmat Santoso,1980-03-08,46,Laki-laki,Anak,Belum Kawin,6261832.0,6261832.0,8,8,DKI Jakarta,Jakarta Selatan,Cilandak,Cilandak Barat,Jl. Mawar No. 456,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Tidak,Konstruksi,Pekerja bebas,532100000152,1300 VA,Kontrak/Sewa,Semen,Kayu,Seng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011691000457,3201012010180153,Hendra Wijaya,1966-10-26,60,Laki-laki,Kepala Keluarga,Kawin/Nikah,3753441.0,3753441.0,8,8,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 457,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Industri pengolahan,Pekerja bebas,532100000153,1300 VA,Kontrak/Sewa,Semen,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011284000458,3201012010180153,Anisa Rahmawati,1992-05-19,34,Perempuan,Istri,Kawin/Nikah,13454915.0,13454915.0,1,1,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 458,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Jasa keuangan & asuransi,Berusaha sendiri,532100000153,900 VA,Kontrak/Sewa,Keramik,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011370000459,3201012010180153,Cut Santoso,2005-06-07,21,Perempuan,Anak,Belum Kawin,4290069.0,4290069.0,9,9,Jawa Barat,Kota Bogor,Bogor Tengah,Paledang,Jl. Pajajaran No. 459,PBI APBN (Kemenkes),Ya,Tidak,Masih Sekolah,SMA/SMK/MA,SMA/SMK/MA,Tidak,"Pertanian, kehutanan, dan perikanan",Pekerja bebas,532100000153,900 VA,Milik Sendiri,Semen,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012391000460,3201012010180154,Irfan Putri,1980-04-07,46,Laki-laki,Kepala Keluarga,Kawin/Nikah,2252072.0,2252072.0,5,5,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 460,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Perdagangan besar dan eceran,Berusaha sendiri,532100000154,900 VA,Bebas Sewa,Ubin/Teraso,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012870000461,3201012010180154,Ahmad Nurbaya,1968-07-02,58,Laki-laki,Istri,Kawin/Nikah,2759380.0,2759380.0,2,2,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 461,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Industri pengolahan,Pekerja bebas,532100000154,1300 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Seng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011182000462,3201012010180154,Dedi Suryani,1991-11-04,35,Laki-laki,Anak,Belum Kawin,4395991.0,4395991.0,1,1,Jawa Barat,Kota Bandung,Coblong,Dago,Jl. Ganesha No. 462,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Tidak,Jasa keuangan & asuransi,Pekerja bebas,532100000154,2200 VA,Milik Sendiri,Keramik,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011099000463,3201012010180155,Siti Setiawan,1962-02-02,64,Perempuan,Kepala Keluarga,Kawin/Nikah,13262611.0,13262611.0,5,5,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 463,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Konstruksi,Berusaha sendiri,532100000155,450 VA,Milik Sendiri,Ubin/Teraso,Tembok,Asbes,Layanan Perpipaan (PDAM),Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012677000464,3201012010180155,Eko Lestari,2002-08-09,24,Laki-laki,Istri,Belum Kawin,2537548.0,2537548.0,5,5,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 464,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,SMA/SMK/MA,SMA/SMK/MA,Ya,Jasa keuangan & asuransi,Pekerja bebas,532100000155,900 VA,Bebas Sewa,Semen,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011091000465,3201012010180155,Rahmat Suryani,1984-04-16,42,Laki-laki,Anak,Belum Kawin,6950379.0,6950379.0,5,5,Jawa Tengah,Kota Semarang,Semarang Selatan,Randusari,Jl. Pandanaran No. 465,PBI APBN + PKH,Ya,Tidak,Tidak Sekolah Lagi,Diploma (D1-D4),Diploma (D1-D4),Ya,Perdagangan besar dan eceran,Buruh/Karyawan/Pegawai,532100000155,900 VA,Kontrak/Sewa,Ubin/Teraso,Kayu,Asbes,Sumur Bor/Pompa,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011883000466,3201012010180156,Anisa Nurbaya,1996-11-04,30,Perempuan,Kepala Keluarga,Kawin/Nikah,2354444.0,2354444.0,4,4,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 466,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,"Pertanian, kehutanan, dan perikanan",Berusaha sendiri,532100000156,450 VA,Kontrak/Sewa,Semen,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Tidak,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012376000467,3201012010180156,Wawan Wijaya,1992-07-17,34,Laki-laki,Istri,Kawin/Nikah,8902233.0,8902233.0,2,2,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 467,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000156,900 VA,Kontrak/Sewa,Keramik,Kayu,Genteng,Sumur Bor/Pompa,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012373000468,3201012010180156,Siti Kusuma,1967-04-04,59,Perempuan,Anak,Belum Kawin,2255718.0,2255718.0,9,9,Jawa Timur,Kota Surabaya,Tegalsari,Kedungdoro,Jl. Basuki Rahmat No. 468,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Tidak,Konstruksi,Pekerja bebas,532100000156,2200 VA,Kontrak/Sewa,Ubin/Teraso,Tembok,Genteng,Sumur Bor/Pompa,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011681000469,3201012010180157,Dedi Nurbaya,1960-02-06,66,Laki-laki,Kepala Keluarga,Kawin/Nikah,9199338.0,9199338.0,4,4,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 469,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Buruh/Karyawan/Pegawai,532100000157,900 VA,Milik Sendiri,Ubin/Teraso,Kayu,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,Listrik,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201011578000470,3201012010180157,Teuku Sartika,2003-01-20,23,Laki-laki,Istri,Belum Kawin,4093693.0,4093693.0,8,8,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 470,PBI APBN (Kemenkes),Ya,Tidak,Tidak Sekolah Lagi,SMP/MTs,SMP/MTs,Ya,Perdagangan besar dan eceran,Pekerja bebas,532100000157,1300 VA,Milik Sendiri,Semen,Tembok,Genteng,Air Kemasan/Isi Ulang,Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012485000471,3201012010180157,Bambang Setiawan,2002-08-09,24,Laki-laki,Anak,Belum Kawin,5313758.0,5313758.0,5,5,Banten,Kota Tangerang,Tangerang,Sukarasa,Jl. Merdeka No. 471,PKH & BPNT,Tidak,Tidak,Tidak Sekolah Lagi,Magister (S2),Magister (S2),Tidak,Administrasi pemerintahan,Pekerja bebas,532100000157,450 VA,Milik Sendiri,Ubin/Teraso,Tembok,Asbes,Air Kemasan/Isi Ulang,Listrik PLN,LPG 5.5 kg / 12 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Ya,Tidak,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
3201012381000472,3201012010180158,Rahmat Umar,1972-07-21,54,Laki-laki,Kepala Keluarga,Kawin/Nikah,18043215.0,18043215.0,9,9,Sumatera Utara,Kota Medan,Medan Baru,Petisah Tengah,Jl. Gajah Mada No. 472,PBI APBD (Pemda),Tidak,Ya,Tidak Sekolah Lagi,Sarjana (S1),Sarjana (S1),Ya,Administrasi pemerintahan,Berusaha sendiri,532100000158,1300 VA,Kontrak/Sewa,Semen,Kayu,Seng,Layanan Perpipaan (PDAM),Listrik PLN,LPG 3 kg,Sendiri,Leher Angsa,Tangki Septik,Ya,Tidak,Ya,Ya,Ya,Ya,Normal,Tidak Ada Gangguan,Tidak Ada Gangguan,Tidak Ada Gangguan
